Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","380","Italy","5412","Yield","01322","Lemons and limes","2024","2024","kg/ha","17480.4","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01214","Lettuce and chicory","2024","2024","kg/ha","22864.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01709.02","Lupins","2024","2024","kg/ha","1722.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","9973.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","kg/An","253","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2024","2024","g/An","1919","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2024","2024","g/An","2138","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2024","2024","kg/An","15","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","kg/An","125","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2024","2024","kg/An","12","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2024","2024","g/An","10247","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01199.02","Mixed grain","2024","2024","kg/ha","2000","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0117","Oats","2024","2024","kg/ha","2247.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2024","2024","kg/ha","2123.4","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","kg/ha","30922.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01323","Oranges","2024","2024","kg/ha","21260.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01241.90","Other beans, green","2024","2024","kg/ha","9108.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2024","2024","kg/ha","7793.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01329","Other citrus fruit, n.e.c.","2024","2024","kg/ha","17854.4","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2024","2024","kg/ha","1099.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01449.90","Other oil seeds, n.e.c.","2024","2024","kg/ha","1517.2","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01349.10","Other pome fruits","2024","2024","kg/ha","9812.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01709.90","Other pulses n.e.c.","2024","2024","kg/ha","1563.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01349.20","Other stone fruits","2024","2024","kg/ha","13413","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01319","Other tropical fruits, n.e.c.","2024","2024","kg/ha","18576.4","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01345","Peaches and nectarines","2024","2024","kg/ha","20602.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01342.01","Pears","2024","2024","kg/ha","21223.6","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01705","Peas, dry","2024","2024","kg/ha","2616.6","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01242","Peas, green","2024","2024","kg/ha","5224.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01346","Plums and sloes","2024","2024","kg/ha","15072.6","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01321","Pomelos and grapefruits","2024","2024","kg/ha","18300","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01510","Potatoes","2024","2024","kg/ha","28777.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01235","Pumpkins, squash and gourds","2024","2024","kg/ha","27643.4","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01443","Rape or colza seed","2024","2024","kg/ha","2746.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01353.01","Raspberries","2024","2024","kg/ha","7861.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2024","2024","kg/An","7475","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","02292","Raw milk of goats","2024","2024","kg/An","74","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","02291","Raw milk of sheep","2024","2024","kg/An","129","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0113","Rice","2024","2024","kg/ha","6406.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0116","Rye","2024","2024","kg/ha","3243.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0114","Sorghum","2024","2024","kg/ha","5915.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01344.01","Sour cherries","2024","2024","kg/ha","4777.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0141","Soya beans","2024","2024","kg/ha","3342.6","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01215","Spinach","2024","2024","kg/ha","18188.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01354","Strawberries","2024","2024","kg/ha","28276.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01801","Sugar beet","2024","2024","kg/ha","52495.4","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01445","Sunflower seed","2024","2024","kg/ha","2605.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01324","Tangerines, mandarins, clementines","2024","2024","kg/ha","23374.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01234","Tomatoes","2024","2024","kg/ha","58587.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01191","Triticale","2024","2024","kg/ha","4553.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01929.02","True hemp, raw or retted","2024","2024","kg/ha","9147.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01970","Unmanufactured tobacco","2024","2024","kg/ha","2984.2","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01376","Walnuts, in shell","2024","2024","kg/ha","2433.6","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01221","Watermelons","2024","2024","kg/ha","46653.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2024","2024","kg/ha","3659.7","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01341","Apples","2024","2024","kg/ha","19710.3","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01343","Apricots","2024","2024","kg/ha","4000","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01211","Asparagus","2024","2024","kg/ha","5916.3","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01312","Bananas","2024","2024","kg/ha","3328.9","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0115","Barley","2024","2024","kg/ha","2855.4","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01701","Beans, dry","2024","2024","kg/ha","1764.3","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01702","Broad beans and horse beans, dry","2024","2024","kg/ha","1008.1","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01243","Broad beans and horse beans, green","2024","2024","kg/ha","7991.5","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01192","Buckwheat","2024","2024","kg/ha","585.5","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01212","Cabbages","2024","2024","kg/ha","41825.6","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01229","Cantaloupes and other melons","2024","2024","kg/ha","25060.3","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01251","Carrots and turnips","2024","2024","kg/ha","35061.9","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01213","Cauliflowers and broccoli","2024","2024","kg/ha","10460.3","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01344.02","Cherries","2024","2024","kg/ha","2798.1","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01373","Chestnuts, in shell","2024","2024","kg/ha","921.1","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2024","2024","kg/ha","46885.2","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01232","Cucumbers and gherkins","2024","2024","kg/ha","54901.7","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01351.01","Currants","2024","2024","kg/ha","2963.8","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2024","2024","kg/ha","14744.4","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01233","Eggplants (aubergines)","2024","2024","kg/ha","37360","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01315","Figs","2024","2024","kg/ha","13151.8","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01657","Ginger, raw","2024","2024","kg/ha","28035.7","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01330","Grapes","2024","2024","kg/ha","10098.2","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01290.01","Green corn (maize)","2024","2024","kg/ha","9931.6","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01252","Green garlic","2024","2024","kg/ha","7817.6","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0142","Groundnuts, excluding shelled","2024","2024","kg/ha","2661.9","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5413","Yield","0231","Hen eggs in shell, fresh","2024","2024","No/An","319","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5424","Yield/Carcass Weight","0231","Hen eggs in shell, fresh","2024","2024","g/An","19122","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01659","Hop cones","2024","2024","kg/ha","2079.3","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5417","Yield/Carcass Weight","21118.01","Horse meat, fresh or chilled","2024","2024","kg/An","421","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01352","Kiwi fruit","2024","2024","kg/ha","12277.2","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01322","Lemons and limes","2024","2024","kg/ha","15665","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01214","Lettuce and chicory","2024","2024","kg/ha","27742.4","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","2685.3","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01316","Mangoes, guavas and mangosteens","2024","2024","kg/ha","7479.1","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","kg/An","450","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2024","2024","g/An","2914","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2024","2024","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","kg/An","79","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2024","2024","kg/An","32","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2024","2024","g/An","2887","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0118","Millet","2024","2024","kg/ha","894.1","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0117","Oats","2024","2024","kg/ha","1923.6","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","kg/ha","43935.7","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01253.01","Onions and shallots, green","2024","2024","kg/ha","20690.5","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01323","Oranges","2024","2024","kg/ha","11611.1","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01329","Other citrus fruit, n.e.c.","2024","2024","kg/ha","18260.7","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01349.20","Other stone fruits","2024","2024","kg/ha","2704.7","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2024","2024","kg/ha","21972.6","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01345","Peaches and nectarines","2024","2024","kg/ha","11936.9","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01342.01","Pears","2024","2024","kg/ha","18174.3","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01705","Peas, dry","2024","2024","kg/ha","2448.3","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01242","Peas, green","2024","2024","kg/ha","6990.1","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01930.01","Peppermint, spearmint","2024","2024","kg/ha","16857.5","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01359.01","Persimmons","2024","2024","kg/ha","9726.7","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01318","Pineapples","2024","2024","kg/ha","22123.9","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01346","Plums and sloes","2024","2024","kg/ha","6507.9","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01510","Potatoes","2024","2024","kg/ha","32309.1","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01235","Pumpkins, squash and gourds","2024","2024","kg/ha","11505.6","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01342.02","Quinces","2024","2024","kg/ha","6181.9","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01443","Rape or colza seed","2024","2024","kg/ha","1869","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5417","Yield/Carcass Weight","02951.01","Raw hides and skins of cattle","2024","2024","kg/An","24","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5417","Yield/Carcass Weight","02954","Raw hides and skins of goats or kids","2024","2024","kg/An","3","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5417","Yield/Carcass Weight","02953","Raw hides and skins of sheep or lambs","2024","2024","kg/An","6","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2024","2024","kg/An","8905","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0113","Rice","2024","2024","kg/ha","6956.1","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01444","Sesame seed","2024","2024","kg/ha","531.8","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0141","Soya beans","2024","2024","kg/ha","1640","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01215","Spinach","2024","2024","kg/ha","10903","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01354","Strawberries","2024","2024","kg/ha","34031.2","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01241.01","String beans","2024","2024","kg/ha","7017.4","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01801","Sugar beet","2024","2024","kg/ha","71267.9","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01802","Sugar cane","2024","2024","kg/ha","51832.6","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01530","Sweet potatoes","2024","2024","kg/ha","22547.2","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01324","Tangerines, mandarins, clementines","2024","2024","kg/ha","19430.4","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01550","Taro","2024","2024","kg/ha","13060.5","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01620","Tea leaves","2024","2024","kg/ha","9096.9","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01234","Tomatoes","2024","2024","kg/ha","62509.4","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01929.02","True hemp, raw or retted","2024","2024","kg/ha","894.1","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01970","Unmanufactured tobacco","2024","2024","kg/ha","2462.6","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01221","Watermelons","2024","2024","kg/ha","34090.1","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0111","Wheat","2024","2024","kg/ha","4439.2","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01540","Yams","2024","2024","kg/ha","25230.7","E","Estimated value",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01341","Apples","2024","2024","kg/ha","13363.6","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01211","Asparagus","2024","2024","kg/ha","4500","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","0115","Barley","2024","2024","kg/ha","5151.8","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01702","Broad beans and horse beans, dry","2024","2024","kg/ha","2000","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01212","Cabbages","2024","2024","kg/ha","45500","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01251","Carrots and turnips","2024","2024","kg/ha","36000","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01199.90","Cereals n.e.c.","2024","2024","kg/ha","5076.9","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01330","Grapes","2024","2024","kg/ha","8291.7","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01254","Leeks and other alliaceous vegetables","2024","2024","kg/ha","16000","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01214","Lettuce and chicory","2024","2024","kg/ha","24750","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01709.02","Lupins","2024","2024","kg/ha","2500","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","6880","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","kg/An","373","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2024","2024","kg/An","33","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","kg/An","88","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2024","2024","kg/An","20","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01199.02","Mixed grain","2024","2024","kg/ha","4150","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","0117","Oats","2024","2024","kg/ha","4795.3","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","kg/ha","22000","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01449.90","Other oil seeds, n.e.c.","2024","2024","kg/ha","1200","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01709.90","Other pulses n.e.c.","2024","2024","kg/ha","3111.1","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01349.20","Other stone fruits","2024","2024","kg/ha","4000","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01342.01","Pears","2024","2024","kg/ha","10000","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01705","Peas, dry","2024","2024","kg/ha","3381","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01346","Plums and sloes","2024","2024","kg/ha","9333.3","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01510","Potatoes","2024","2024","kg/ha","30050.8","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01235","Pumpkins, squash and gourds","2024","2024","kg/ha","22263.2","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01443","Rape or colza seed","2024","2024","kg/ha","3341.9","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2024","2024","kg/An","8784","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","0116","Rye","2024","2024","kg/ha","4697","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","0141","Soya beans","2024","2024","kg/ha","2500","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01215","Spinach","2024","2024","kg/ha","13000","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01354","Strawberries","2024","2024","kg/ha","2000","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01801","Sugar beet","2024","2024","kg/ha","24285.7","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01445","Sunflower seed","2024","2024","kg/ha","2392.9","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01191","Triticale","2024","2024","kg/ha","5565.1","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","01376","Walnuts, in shell","2024","2024","kg/ha","3000","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5412","Yield","0111","Wheat","2024","2024","kg/ha","5181.7","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01341","Apples","2024","2024","kg/ha","36952.4","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01211","Asparagus","2024","2024","kg/ha","6082.2","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","0115","Barley","2024","2024","kg/ha","6173.7","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01355.01","Blueberries","2024","2024","kg/ha","10014.5","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01702","Broad beans and horse beans, dry","2024","2024","kg/ha","2227.5","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01243","Broad beans and horse beans, green","2024","2024","kg/ha","6485.7","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01212","Cabbages","2024","2024","kg/ha","43096.5","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01251","Carrots and turnips","2024","2024","kg/ha","62406.3","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01213","Cauliflowers and broccoli","2024","2024","kg/ha","15725.5","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01344.02","Cherries","2024","2024","kg/ha","15072.7","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2024","2024","kg/ha","259000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01232","Cucumbers and gherkins","2024","2024","kg/ha","650000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01351.01","Currants","2024","2024","kg/ha","14207.5","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01233","Eggplants (aubergines)","2024","2024","kg/ha","492000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01929.01","Flax, raw or retted","2024","2024","kg/ha","5500","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01330","Grapes","2024","2024","kg/ha","10130.4","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01252","Green garlic","2024","2024","kg/ha","13600","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01254","Leeks and other alliaceous vegetables","2024","2024","kg/ha","40393.1","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01214","Lettuce and chicory","2024","2024","kg/ha","27879.3","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","8451.1","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","kg/An","205","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2024","2024","g/An","1670","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2024","2024","kg/An","13","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","kg/An","100","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2024","2024","kg/An","24","A","Official figure",""
