Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","032","Argentina","5424","Yield/Carcass Weight","21123","Meat of geese, fresh or chilled","2021","2021","g/An","3000","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5424","Yield/Carcass Weight","21123","Meat of geese, fresh or chilled","2022","2022","g/An","3000","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5424","Yield/Carcass Weight","21123","Meat of geese, fresh or chilled","2023","2023","g/An","3000","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5424","Yield/Carcass Weight","21123","Meat of geese, fresh or chilled","2024","2024","g/An","3000","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2020","2020","kg/An","7","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2021","2021","kg/An","7","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2022","2022","kg/An","7","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2023","2023","kg/An","7","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2024","2024","kg/An","7","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5417","Yield/Carcass Weight","21118.03","Meat of mules, fresh or chilled","2020","2020","kg/An","213","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5417","Yield/Carcass Weight","21118.03","Meat of mules, fresh or chilled","2021","2021","kg/An","169","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5417","Yield/Carcass Weight","21118.03","Meat of mules, fresh or chilled","2022","2022","kg/An","204","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5417","Yield/Carcass Weight","21118.03","Meat of mules, fresh or chilled","2023","2023","kg/An","216","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5417","Yield/Carcass Weight","21118.03","Meat of mules, fresh or chilled","2024","2024","kg/An","202","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2020","2020","kg/An","94","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","kg/An","93","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","kg/An","94","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","kg/An","94","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","kg/An","95","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5424","Yield/Carcass Weight","21114","Meat of rabbits and hares, fresh or chilled","2020","2020","g/An","1397","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5424","Yield/Carcass Weight","21114","Meat of rabbits and hares, fresh or chilled","2021","2021","g/An","1585","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5424","Yield/Carcass Weight","21114","Meat of rabbits and hares, fresh or chilled","2022","2022","g/An","1586","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5424","Yield/Carcass Weight","21114","Meat of rabbits and hares, fresh or chilled","2023","2023","g/An","1661","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5424","Yield/Carcass Weight","21114","Meat of rabbits and hares, fresh or chilled","2024","2024","g/An","1890","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2020","2020","kg/An","20","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2021","2021","kg/An","20","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2022","2022","kg/An","20","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2023","2023","kg/An","18","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2024","2024","kg/An","17","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2020","2020","g/An","4776","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2021","2021","g/An","4673","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2022","2022","g/An","4612","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2023","2023","g/An","4579","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2024","2024","g/An","4545","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0118","Millet","2020","2020","kg/ha","1548.8","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0118","Millet","2021","2021","kg/ha","1523.7","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0118","Millet","2022","2022","kg/ha","1627.7","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0118","Millet","2023","2023","kg/ha","1343.5","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0118","Millet","2024","2024","kg/ha","1166.8","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0117","Oats","2020","2020","kg/ha","1861.8","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0117","Oats","2021","2021","kg/ha","2094.5","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0117","Oats","2022","2022","kg/ha","2073.1","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0117","Oats","2023","2023","kg/ha","1666.5","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0117","Oats","2024","2024","kg/ha","2035.6","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01450","Olives","2020","2020","kg/ha","2780","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01450","Olives","2021","2021","kg/ha","2775.1","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01450","Olives","2022","2022","kg/ha","2762.8","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01450","Olives","2023","2023","kg/ha","2752.1","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01450","Olives","2024","2024","kg/ha","2741.3","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","kg/ha","34240.7","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","kg/ha","37500","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","kg/ha","38775.1","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","kg/ha","34644","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","kg/ha","35255.5","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01323","Oranges","2020","2020","kg/ha","21793","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01323","Oranges","2021","2021","kg/ha","21889.7","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01323","Oranges","2022","2022","kg/ha","21643.9","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01323","Oranges","2023","2023","kg/ha","22392.5","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01323","Oranges","2024","2024","kg/ha","22747.2","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01241.90","Other beans, green","2020","2020","kg/ha","2279.5","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01241.90","Other beans, green","2021","2021","kg/ha","2343.9","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01241.90","Other beans, green","2022","2022","kg/ha","2323.2","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01241.90","Other beans, green","2023","2023","kg/ha","2315.4","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01241.90","Other beans, green","2024","2024","kg/ha","2327.5","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01929.90","Other fibre crops, raw, n.e.c.","2020","2020","kg/ha","1000.9","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01929.90","Other fibre crops, raw, n.e.c.","2021","2021","kg/ha","1000.6","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01929.90","Other fibre crops, raw, n.e.c.","2022","2022","kg/ha","1000.2","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01929.90","Other fibre crops, raw, n.e.c.","2023","2023","kg/ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01929.90","Other fibre crops, raw, n.e.c.","2024","2024","kg/ha","999.8","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","kg/ha","1162","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2021","2021","kg/ha","1170.5","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","kg/ha","1182","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2023","2023","kg/ha","1193.4","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","kg/ha","1204.8","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2020","2020","kg/ha","14571","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2021","2021","kg/ha","14636.9","E","Estimated value",""
